Unnamed: 0,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gas Mileage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
167,Ford,Bronco,2022.0,SUV / crossover,Cactus Gray,Vinyl Black Seats Black Onyx Interior,5 mi,1FMEE5DP8NLB50712,B040E5D,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Badlands Advanced 4-Door 4WD,,,,,,,,,,,,,,,,,
168,Ford,Bronco,2022.0,SUV / crossover,Cactus Gray,Lthr-Trm/Vinyl Sstone/Blk Sts Black Onyx Interior,5 mi,1FMEE5DP7NLB51141,L301E5D,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Wildtrak Advanced 4-Door 4WD,,,,,,,,,,,,,,,,,
169,Ford,Bronco,2022.0,SUV / crossover,Cactus Gray,Vinyl Black Seats Black Onyx Interior,5 mi,1FMEE5DP9NLB52243,L304E5D,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Badlands Advanced 4-Door 4WD,,,,,,,,,,,,,,,,,
170,Ford,Bronco,2022.0,SUV / crossover,Blue (Area 51),Gray,5 mi,1FMEE5DP3NLB52965,LB52965,Bronco,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",,,,,,,,,,,,,,,,,,
171,Ford,Bronco,2022.0,SUV / crossover,Cyber Orange Metallic Tricoat,Lthr-Trm/Vinyl Roast/Blk Sts Black Onyx Interior,5 mi,1FMDE5CH7NLB52246,L084E5C,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Outer Banks Advanced 2-Door 4WD,,,,,,,,,,,,,,,,,
172,Ford,Bronco,2022.0,SUV / crossover,Oxford White,Cloth Sandstone/Blk Seats Black Onyx Interior,5 mi,1FMDE5CH2NLB50680,B014E5C,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Big Bend Advanced 2-Door 4WD,,,,,,,,,,,,,,,,,
173,Ford,Bronco,2022.0,SUV / crossover,Cyber Orange Metallic Tricoat,Gray,5 mi,1FMEE5DP7NLB52385,B020E5D,4WD,Tomball Ford,"22702 Tomball Parkway Tomball, TX 77375",Outer Banks Advanced 4-Door 4WD,,,,,,,,,,,,,,,,,
174,Ford,Bronco,2022.0,SUV / crossover,Green,Black,5 mi,1FMDE5CP8NLB32756,N1544,4WD,Mac Haik Ford Inc.,"10333 Katy Freeway Houston, TX 77024",Badlands Advanced 2-Door 4WD,,,,,,,,,,,,,,,,,
0,Ford,Bronco,2022.0,SUV / crossover,Hot Pepper Red Metallic Tinted Clearcoat,Roast w/Black Onyx,15 mi,1FMEE5BP1NLB31602,NLB31602,4WD,AutoNation Ford Katy,"20777 Katy Fwy<br>Katy, TX 77450",Outer Banks 4-Door 4WD,,,,,,,,,,,,,,,,,
1,Ford,Maverick,2022.0,Coupe,Gray (Cactus Grey),Black Onyx/Dark Slate,0 mi,3FTTW8E99NRA83386,NW8E7149*O,"$23,170",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
2,Ford,Maverick,2022.0,Coupe,Velocity Blue Metallic,Desert Brown,0 mi,3FTTW8F98NRA83751,NW8F7207*O,"$36,970",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
3,Ford,Maverick,2022.0,Coupe,Alto Blue Tinted Clearcoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E35NRA84790,NW8E6310*O,"$25,095",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
4,Ford,Maverick,2022.0,Coupe,Gray (Cactus Grey),Black Onyx/Dark Slate,0 mi,3FTTW8E32NRA74007,NW8E2067*O,"$21,590",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
5,Ford,Maverick,2022.0,Coupe,Shadow Black,Black Onyx/Dark Slate,0 mi,3FTTW8E32NRA74329,NW8E2065*O,"$22,395",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
6,Ford,Maverick,2022.0,Coupe,Gray (Cactus Grey),Black Onyx/Dark Slate,0 mi,3FTTW8E99NRA83386,NW8E7149*O,"$23,170",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
7,Ford,Maverick,2022.0,Coupe,Shadow Black,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E35NRA86183,NW8E6450*O,"$23,970",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
8,Ford,Maverick,2022.0,Coupe,Blue (Area 51),Black Onyx/Dark Slate,0 mi,3FTTW8E96NRA76329,NW8E6578*O,"$24,450",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
9,Ford,Maverick,2022.0,Coupe,Shadow Black,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E30NRA85250,NW8E6420*O,"$24,645",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
10,Ford,Maverick,2022.0,Coupe,Alto Blue Tinted Clearcoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E35NRA84790,NW8E6310*O,"$25,095",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
11,Ford,Maverick,2022.0,Coupe,Hot Pepper Red Tinted Clearcoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E38NRA73718,NW8E2066*O,"$25,225",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
12,Ford,Maverick,2022.0,Coupe,Gray (Carbonized Grey Metallic),Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E38NRA86243,NW8E6442*O,"$25,295",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
13,Ford,Maverick,2022.0,Coupe,Cyber Orange Tricoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E34NRA73649,NW8E2061*O,"$25,405",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
14,Ford,Maverick,2022.0,Coupe,Hot Pepper Red Tinted Clearcoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E31NRA86214,NW8E6509*O,"$25,515",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
15,Ford,Maverick,2022.0,Coupe,Velocity Blue Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E38NRA85027,NW8E6407*O,"$25,600",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
16,Ford,Maverick,2022.0,Coupe,Gray (Carbonized Grey Metallic),Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E97NRA77960,NW8E6660*O,"$25,650",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
17,Ford,Maverick,2022.0,Coupe,Shadow Black,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8E32NRA70099,NW8E2023*O,"$27,510",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
18,Ford,Maverick,2022.0,Pickup truck,Gray (Cactus Grey),Blue (Navy Pier/Medium Slate),0 mi,3FTTW8F96NRA75633,NW8F6565*O,"$28,370",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",XLT SuperCrew AWD,,,,,,,,,,,,,,,,,
19,Ford,Maverick,2022.0,Coupe,Blue (Area 51),Blue (Navy Pier/Medium Slate),0 mi,3FTTW8F97NRA83868,NW8F7202*O,"$28,610",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
20,Ford,Maverick,2022.0,Coupe,Oxford White,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8F92NRA83972,NW8F7742*O,"$28,705",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
21,Ford,Maverick,2022.0,Coupe,Alto Blue Tinted Clearcoat Metallic,Desert Brown,0 mi,3FTTW8E93NRA76529,NW8E6570*O,"$29,220",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
22,Ford,Maverick,2022.0,Coupe,Alto Blue Tinted Clearcoat Metallic,Blue (Navy Pier/Medium Slate),0 mi,3FTTW8F93NRA78358,NW8F6661*O,"$32,245",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
23,Ford,Maverick,2022.0,Coupe,Iconic Silver Metallic,Desert Brown,0 mi,3FTTW8E33NRA69835,NW8E2004*O,"$32,980",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
24,Ford,Maverick,2022.0,Coupe,Blue (Area 51),Desert Brown,0 mi,3FTTW8E35NRA69433,NW8E8931*O,"$33,175",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
25,Ford,Maverick,2022.0,Pickup truck,Blue (Area 51),Desert Brown,0 mi,3FTTW8E98NRA76929,NRA76929,"$33,770",Big Star Ford,"17717 South Fwy<br>Manvel, TX 77578",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
26,Ford,Maverick,2022.0,Coupe,Rapid Red Metallic Tricoat,Desert Brown,0 mi,3FTTW8E33NRA82911,NW8E2077*O,"$33,970",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
27,Ford,Maverick,2022.0,Coupe,Blue (Area 51),Desert Brown,0 mi,3FTTW8E34NRA79399,NW8E6000*O,"$34,085",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
28,Ford,Maverick,2022.0,Coupe,Alto Blue Tinted Clearcoat Metallic,Desert Brown,0 mi,3FTTW8F9XNRA75974,NW8F6569*O,"$36,250",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
29,Ford,Maverick,2022.0,Coupe,Hot Pepper Red Tinted Clearcoat Metallic,Desert Brown,0 mi,3FTTW8F93NRA78571,NW8F6594*O,"$36,445",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
30,Ford,Maverick,2022.0,Coupe,Velocity Blue Metallic,Desert Brown,0 mi,3FTTW8F98NRA83751,NW8F7207*O,"$36,970",Planet Ford,"20403 I-45 North<br>Spring, TX 77388",,,,,,,,,,,,,,,,,,
31,Ford,Maverick,2022.0,Pickup truck,Alto Blue Tinted Clearcoat Metallic,6N/DESERT BROWN,5 mi,3FTTW8F98NRA82177,NRA82177,"$40,030",Sterling McCall Ford,"6445 Southwest Fwy<br>Houston, TX 77074",Lariat SuperCrew AWD,,,,,,,,,,,,,,,,,
32,Ford,Maverick,2022.0,Pickup truck,Hot Pepper Red Tinted Clearcoat Metallic,Cloth Blue,5 mi,3FTTW8E3XNRA80198,J35BW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",XLT SuperCrew FWD,,,,,,,,,,,,,,,,,
33,Ford,Maverick,2022.0,Pickup truck,Iconic Silver Metallic,Cloth Blue,5 mi,3FTTW8E36NRA79789,E09SW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",XLT SuperCrew FWD,,,,,,,,,,,,,,,,,
34,Ford,Maverick,2022.0,Pickup truck,Alto Blue Tinted Clearcoat Metallic,Cloth Blue,5 mi,3FTTW8E38NRA79633,L10CW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",XLT SuperCrew FWD,,,,,,,,,,,,,,,,,
35,Ford,Maverick,2022.0,Pickup truck,Blue (Area 51),Cloth Blue,5 mi,3FTTW8E35NRA79749,M50ZW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",XLT SuperCrew FWD,,,,,,,,,,,,,,,,,
36,Ford,Maverick,2022.0,Pickup truck,Hot Pepper Red Tinted Clearcoat Metallic,Vinyl Desert Brown,5 mi,3FTTW8F98NRA85483,C80WW8F,AWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew AWD,,,,,,,,,,,,,,,,,
37,Ford,Maverick,2022.0,Pickup truck,Carbonized Gray Metallic,Vinyl Desert Brown,5 mi,3FTTW8E39NRA90270,A50CW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
38,Ford,Maverick,2022.0,Pickup truck,Shadow Black,Vinyl Desert Brown,5 mi,3FTTW8E38NRA91331,R24PW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
39,Ford,Maverick,2022.0,Pickup truck,Shadow Black,Vinyl Desert Brown,5 mi,3FTTW8E30NRA92585,A77DW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
40,Ford,Maverick,2022.0,Pickup truck,Cactus Gray,Vinyl Desert Brown,5 mi,3FTTW8E30NRA94966,D63BW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
41,Ford,Maverick,2022.0,Pickup truck,Iconic Silver Metallic,Cloth Blue,5 mi,3FTTW8E34NRA90841,J06LW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",XLT SuperCrew FWD,,,,,,,,,,,,,,,,,
42,Ford,Maverick,2022.0,Pickup truck,Iconic Silver Metallic,Vinyl Desert Brown,5 mi,3FTTW8E35NRA94932,J90LW8E,FWD,Tomball Ford,"22702 Tomball Parkway<br>Tomball, TX 77375",Lariat SuperCrew FWD,,,,,,,,,,,,,,,,,
43,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),13 mi,1GT40FDA3NU100794,NU100794,"$112,839",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
44,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),11 mi,1GT40FDA6NU100305,NU100305,"$114,590",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
45,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),11 mi,1GT40FDA1NU100552,NU100552,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
46,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),11 mi,1GT40FDA4NU100674,NU100674,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
47,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),13 mi,1GT40FDA4NU100688,NU100688,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
48,GMC,Hummer,2022.0,SUV / crossover,Interstellar White,Lunar Horizon (Jet Black/Light Grey),5 mi,1GT40FDA3NU100407,NU100407,"$115,439",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D<br>Houston, TX 77074",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
49,Chevrolet,Blazer,2022.0,SUV / crossover,Black,,2 mi,3GNKBFRS5NS189150,2250529,"$42,141",Westside Chevrolet,"23001 Katy Fwy<br>Katy, TX 77450",Premier FWD,,,,,,,,,,,,,,,,,
50,Chevrolet,Blazer,2022.0,SUV / crossover,White,Black,0 mi,3GNKBCR40NS202323,22526,"$34,100",Neessen Chevrolet Buick GMC Truck,"2007 S US Highway 77 Byp<br>Kingsville, TX 78363",2LT FWD,,,,,,,,,,,,,,,,,
51,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,,3GNKBCR49NS196781,S196781,"$35,925",Red River Chevrolet,"221 Traffic St<br>Bossier City, LA 71111",2LT FWD,,,,,,,,,,,,,,,,,
52,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,"Jet Black, Premium Cloth seat trim",3 mi,3GNKBCR46NS189819,WNS189819,"$36,590",Classic Chevrolet Sugar Land,"13115 Southwest Fwy<br>Sugar Land, TX 77478",2LT FWD,,,,,,,,,,,,,,,,,
53,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,2 mi,3GNKBCR43NS200923,200923,"$37,191",Freestone Autoplex,"1201 Hwy 84 West<br>Fairfield, TX 75840",2LT FWD,,,,,,,,,,,,,,,,,
54,Chevrolet,Blazer,2022.0,SUV / crossover,White,,8 mi,3GNKBCR40NS200488,02280653,"$36,685",Robbins Chevrolet,"18611 Hwy 59 N<br>Humble, TX 77338",2LT FWD,,,,,,,,,,,,,,,,,
55,Chevrolet,Blazer,2022.0,SUV / crossover,Summit White,Jet Black,,3GNKBDRS9NS185722,C34735,"$42,090",Demontrond Chevrolet,"3220 Gulf Fwy<br>Texas City, TX 77591",3LT FWD,,,,,,,,,,,,,,,,,
56,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,2 mi,3GNKBDRS8NS185047,NS185047,"$41,441",Demontrond Chevrolet,"3220 Gulf Fwy<br>Texas City, TX 77591",3LT FWD,,,,,,,,,,,,,,,,,
57,Chevrolet,Blazer,2022.0,SUV / crossover,Black,,2 mi,3GNKBFRS5NS189150,2250529,"$42,141",Westside Chevrolet,"23001 Katy Fwy<br>Katy, TX 77450",Premier FWD,,,,,,,,,,,,,,,,,
58,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,2 mi,3GNKBERS4NS145909,NS145909,"$43,442",Classic Chevrolet of Houston,"7000 Southwest Fwy<br>Houston, TX 77074",RS FWD,,,,,,,,,,,,,,,,,
59,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,,3GNKBERS1NS188720,188720,"$44,165",Martin Chevrolet Buick GMC,"420 W. Southline St.<br>Cleveland, TX 77327",RS FWD,,,,,,,,,,,,,,,,,
60,Chevrolet,Blazer,2022.0,SUV / crossover,Silver,Black,271 mi,3GNKBJRS1NS124962,2001707982,"$44,990",Carvana,"420 W. Southline St.<br>Cleveland, TX 77327",3LT AWD,,,,,,,,,,,,,,,,,
61,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,7 mi,3GNKBERS5NS190079,Z2395,"$47,467",Kramer Chevrolet,"1500 2nd St Ne<br>Mandan, ND 58554",RS FWD,,,,,,,,,,,,,,,,,
62,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,2 mi,3GNKBERS2NS203029,NS203029,"$47,670",El Dorado Chevrolet,"2300 North Central Expressway<br>Mckinney, TX 75070",RS FWD,,,,,,,,,,,,,,,,,
63,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,10 mi,3GNKBERS8NS196409,C220952,"$46,901","Gunn Chevrolet, Ltd.","16550 Interstate 35 N<br>Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
64,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,10 mi,3GNKBERS7NS196885,C220951,"$47,451","Gunn Chevrolet, Ltd.","16550 Interstate 35 N<br>Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
65,Chevrolet,Blazer,2022.0,SUV / crossover,White (Iridescent Pearl Tricoat),Jet Black,10 mi,3GNKBERS2NS196860,C220980,"$48,026","Gunn Chevrolet, Ltd.","16550 Interstate 35 N<br>Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
66,Chevrolet,Blazer,2022.0,SUV / crossover,Blue Glow Metallic,Jet Black/Maple Sugar,6 mi,3GNKBFRSXNS146813,T220708,"$49,413",Service Chevrolet Cadillac,"1212 Ambassador Caffery Pky<br>Lafayette, LA 70506",Premier FWD,,,,,,,,,,,,,,,,,
67,Chevrolet,Blazer,2022.0,SUV / crossover,White,,2 mi,3GNKBERS4NS203386,02280689,"$48,505",Robbins Chevrolet,"18611 Hwy 59 N<br>Humble, TX 77338",RS FWD,,,,,,,,,,,,,,,,,
68,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black,5 mi,3GNKBLRS1NS186146,Z2399,"$50,287",Kramer Chevrolet,"1500 2nd St Ne<br>Mandan, ND 58554",Premier AWD,,,,,,,,,,,,,,,,,
69,Chevrolet,Blazer,2022.0,SUV / crossover,Iron Gray Metallic,Jet Black,5 mi,3GNKBLRS3NS205456,Z2405,"$51,502",Kramer Chevrolet,"1500 2nd St Ne<br>Mandan, ND 58554",Premier AWD,,,,,,,,,,,,,,,,,
70,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black/Maple Sugar,5 mi,3GNKBFRS7NS184791,220482,"$51,648",Patriot Chevrolet,"3800 Se Adams Rd<br>Bartlesville, OK 74006",Premier FWD,,,,,,,,,,,,,,,,,
71,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black Perforated Leather Appointed Seat Trim,0 mi,3GNKBERS5NS185089,,"$43,879",Turner Chevrolet,"21001 Crosby Fwy<br>Crosby, TX 77532",RS FWD,,,,,,,,,,,,,,,,,
72,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black Premium Cloth Seat Trim,3 mi,3GNKBCR43NS201134,NS201134,FWD,Knapp Chevrolet,"815 Houston Ave<br>Houston, TX 77007",2LT FWD,,,,,,,,,,,,,,,,,
73,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black Perforated Leather Appointed Seat Trim,3 mi,3GNKBERS7NS200787,NS200787,FWD,Knapp Chevrolet,"815 Houston Ave<br>Houston, TX 77007",RS FWD,,,,,,,,,,,,,,,,,
74,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black Perforated Leather Appointed Seat Trim,5 mi,3GNKBERS3NS185768,NS185768,FWD,Knapp Chevrolet,"815 Houston Ave<br>Houston, TX 77007",RS FWD,,,,,,,,,,,,,,,,,
75,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,10 mi,1C4GJXAG7NW181957,NW181957,"$42,070",Southfork Chrysler Dodge Jeep Ram,"17725 South Fwy<br>Manvel, TX 77578",Willys 4WD,,,,,,,,,,,,,,,,,
76,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,10 mi,1C4HJXAG7NW204349,NW204349,"$44,415",Southfork Chrysler Dodge Jeep Ram,"17725 South Fwy<br>Manvel, TX 77578",Willys 4WD,,,,,,,,,,,,,,,,,
77,Jeep,Wrangler,2022.0,SUV / crossover,Black,Black,0 mi,1C4GJXAN0NW257291,257291,"$34,175",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy<br>Houston, TX 77079",Sport 4WD,,,,,,,,,,,,,,,,,
78,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,11 mi,1C4GJXAG3NW200794,E9247,"$36,109",Finnegan Chrysler Jeep Dodge,"26433 Southwest Fwy<br>Rosenberg, TX 77471",Sport 4WD,,,,,,,,,,,,,,,,,
79,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,0 mi,1C4HJXAG3NW235081,NW235081,"$37,330",Texan Chrysler Dodge Jeep Ram,"18555 Highway 59 North<br>Humble, TX 77338",Sport 4WD,,,,,,,,,,,,,,,,,
80,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearlcoat,Black,17 mi,1C4GJXAN4NW201306,J20133,"$38,065",Mac Haik 45 Dodge Chrysler Jeep Ram Houston,"11000 North Fwy<br>Houston, TX 77037",Sport 4WD,,,,,,,,,,,,,,,,,
81,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN6NW267372,NW267372,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
82,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN6NW267369,NW267369,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
83,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN1NW267375,NW267375,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
84,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN4NW267368,NW267368,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
85,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN2NW267370,NW267370,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
86,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN4NW267371,NW267371,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
87,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXANXNW267374,NW267374,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
88,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Heritage Tan/Black),0 mi,1C4GJXAN8NW267373,NW267373,"$38,280",River Oaks Chrysler Jeep Dodge Ram,"4807 Kirby Drive<br>Houston, TX 77098",Sport S 4WD,,,,,,,,,,,,,,,,,
89,Jeep,Wrangler,2022.0,SUV / crossover,Black,Black,0 mi,1C4HJXAGXNW235255,235255,"$38,660",Bayshore Chrysler Jeep Dodge,"5225 I-10 East<br>Baytown, TX 77521",Sport 4WD,,,,,,,,,,,,,,,,,
90,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,2 mi,1C4HJXAG5NW235244,NW235244,"$38,830",Northwest Chrysler Jeep Dodge,"19616 Northwest Fwy<br>Houston, TX 77065",Sport 4WD,,,,,,,,,,,,,,,,,
